Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time,Latitude,Longitude,Elevation,Habitant
240,243,phylloscopus trochiloides,greenish warbler,0.6716,psh10,2024,6,5,5,33.13514,76.463139,3664,1
240,243,phylloscopus nitidus,green warbler,0.5111,psh10,2024,6,5,5,33.13514,76.463139,3664,0
249,252,phylloscopus nitidus,green warbler,0.8461,psh10,2024,6,5,5,33.13514,76.463139,3664,0
285,288,phylloscopus pulcher,buff-barred warbler,0.8902,psh10,2024,6,5,5,33.13514,76.463139,3664,1
288,291,phylloscopus pulcher,buff-barred warbler,0.6204,psh10,2024,6,5,5,33.13514,76.463139,3664,1
294,297,phylloscopus nitidus,green warbler,0.6647,psh10,2024,6,5,5,33.13514,76.463139,3664,0
297,300,phylloscopus pulcher,buff-barred warbler,0.9214,psh10,2024,6,5,5,33.13514,76.463139,3664,1
306,309,phylloscopus trochiloides,greenish warbler,0.7486,psh10,2024,6,5,5,33.13514,76.463139,3664,1
330,333,phylloscopus pulcher,buff-barred warbler,0.8552,psh10,2024,6,5,5,33.13514,76.463139,3664,1
339,342,phylloscopus pulcher,buff-barred warbler,0.7108,psh10,2024,6,5,5,33.13514,76.463139,3664,1
342,345,phylloscopus pulcher,buff-barred warbler,0.6859,psh10,2024,6,5,5,33.13514,76.463139,3664,1
345,348,phylloscopus nitidus,green warbler,0.8678,psh10,2024,6,5,5,33.13514,76.463139,3664,0
372,375,phylloscopus nitidus,green warbler,0.8384,psh10,2024,6,5,5,33.13514,76.463139,3664,0
390,393,phylloscopus trochiloides,greenish warbler,0.6394,psh10,2024,6,5,5,33.13514,76.463139,3664,1
411,414,phylloscopus nitidus,green warbler,0.501,psh10,2024,6,5,5,33.13514,76.463139,3664,0
420,423,phylloscopus reguloides,blyth's leaf warbler,0.5673,psh10,2024,6,5,5,33.13514,76.463139,3664,0
429,432,phylloscopus trochiloides,greenish warbler,0.9673,psh10,2024,6,5,5,33.13514,76.463139,3664,1
432,435,phylloscopus nitidus,green warbler,0.7073,psh10,2024,6,5,5,33.13514,76.463139,3664,0
456,459,phylloscopus nitidus,green warbler,0.6445,psh10,2024,6,5,5,33.13514,76.463139,3664,0
465,468,phylloscopus nitidus,green warbler,0.5418,psh10,2024,6,5,5,33.13514,76.463139,3664,0
471,474,setophaga magnolia,magnolia warbler,0.8453,psh10,2024,6,5,5,33.13514,76.463139,3664,0
474,477,phylloscopus trochiloides,greenish warbler,0.7148,psh10,2024,6,5,5,33.13514,76.463139,3664,1
501,504,phylloscopus nitidus,green warbler,0.7486,psh10,2024,6,5,5,33.13514,76.463139,3664,0
507,510,phylloscopus nitidus,green warbler,0.8644,psh10,2024,6,5,5,33.13514,76.463139,3664,0
510,513,phylloscopus nitidus,green warbler,0.9557,psh10,2024,6,5,5,33.13514,76.463139,3664,0
510,513,phylloscopus trochiloides,greenish warbler,0.9041,psh10,2024,6,5,5,33.13514,76.463139,3664,1
528,531,phylloscopus nitidus,green warbler,0.736,psh10,2024,6,5,5,33.13514,76.463139,3664,0
552,555,setophaga magnolia,magnolia warbler,0.5615,psh10,2024,6,5,5,33.13514,76.463139,3664,0
564,567,phylloscopus nitidus,green warbler,0.8656,psh10,2024,6,5,5,33.13514,76.463139,3664,0
564,567,phylloscopus trochiloides,greenish warbler,0.6868,psh10,2024,6,5,5,33.13514,76.463139,3664,1
573,576,phylloscopus reguloides,blyth's leaf warbler,0.6187,psh10,2024,6,5,5,33.13514,76.463139,3664,0
594,597,phylloscopus reguloides,blyth's leaf warbler,0.5457,psh10,2024,6,5,5,33.13514,76.463139,3664,0
600,603,phylloscopus trochiloides,greenish warbler,0.8665,psh10,2024,6,5,5,33.13514,76.463139,3664,1
600,603,phylloscopus nitidus,green warbler,0.5905,psh10,2024,6,5,5,33.13514,76.463139,3664,0
627,630,phylloscopus nitidus,green warbler,0.5724,psh10,2024,6,5,5,33.13514,76.463139,3664,0
630,633,phylloscopus nitidus,green warbler,0.6347,psh10,2024,6,5,5,33.13514,76.463139,3664,0
630,633,phylloscopus trochiloides,greenish warbler,0.6028,psh10,2024,6,5,5,33.13514,76.463139,3664,1
669,672,phylloscopus nitidus,green warbler,0.7491,psh10,2024,6,5,5,33.13514,76.463139,3664,0
678,681,phylloscopus nitidus,green warbler,0.9194,psh10,2024,6,5,5,33.13514,76.463139,3664,0
687,690,phylloscopus nitidus,green warbler,0.7249,psh10,2024,6,5,5,33.13514,76.463139,3664,0
687,690,phylloscopus trochiloides,greenish warbler,0.5706,psh10,2024,6,5,5,33.13514,76.463139,3664,1
726,729,phylloscopus trochiloides,greenish warbler,0.6085,psh10,2024,6,5,5,33.13514,76.463139,3664,1
750,753,phylloscopus nitidus,green warbler,0.7166,psh10,2024,6,5,5,33.13514,76.463139,3664,0
759,762,phylloscopus trochiloides,greenish warbler,0.6238,psh10,2024,6,5,5,33.13514,76.463139,3664,1
774,777,pyrrhula pyrrhula,eurasian bullfinch,0.7241,psh10,2024,6,5,5,33.13514,76.463139,3664,0
777,780,phylloscopus nitidus,green warbler,0.8616,psh10,2024,6,5,5,33.13514,76.463139,3664,0
780,783,phylloscopus trochiloides,greenish warbler,0.5829,psh10,2024,6,5,5,33.13514,76.463139,3664,1
789,792,phylloscopus nitidus,green warbler,0.8166,psh10,2024,6,5,5,33.13514,76.463139,3664,0
816,819,phylloscopus trochiloides,greenish warbler,0.5651,psh10,2024,6,5,5,33.13514,76.463139,3664,1
819,822,phylloscopus nitidus,green warbler,0.8909,psh10,2024,6,5,5,33.13514,76.463139,3664,0
819,822,phylloscopus trochiloides,greenish warbler,0.7374,psh10,2024,6,5,5,33.13514,76.463139,3664,1
825,828,phylloscopus nitidus,green warbler,0.5477,psh10,2024,6,5,5,33.13514,76.463139,3664,0
828,831,phylloscopus nitidus,green warbler,0.9132,psh10,2024,6,5,5,33.13514,76.463139,3664,0
843,846,phylloscopus trochiloides,greenish warbler,0.5557,psh10,2024,6,5,5,33.13514,76.463139,3664,1
855,858,phylloscopus nitidus,green warbler,0.9089,psh10,2024,6,5,5,33.13514,76.463139,3664,0
858,861,pyrrhula pyrrhula,eurasian bullfinch,0.8448,psh10,2024,6,5,5,33.13514,76.463139,3664,0
864,867,phylloscopus nitidus,green warbler,0.6696,psh10,2024,6,5,5,33.13514,76.463139,3664,0
873,876,phylloscopus nitidus,green warbler,0.8766,psh10,2024,6,5,5,33.13514,76.463139,3664,0
885,888,phylloscopus nitidus,green warbler,0.9068,psh10,2024,6,5,5,33.13514,76.463139,3664,0
885,888,phylloscopus trochiloides,greenish warbler,0.8142,psh10,2024,6,5,5,33.13514,76.463139,3664,1
6,9,phylloscopus trochiloides,greenish warbler,0.8298,psh10,2024,6,5,6,33.13514,76.463139,3664,1
6,9,phylloscopus nitidus,green warbler,0.5391,psh10,2024,6,5,6,33.13514,76.463139,3664,0
18,21,phylloscopus nitidus,green warbler,0.686,psh10,2024,6,5,6,33.13514,76.463139,3664,0
21,24,phylloscopus nitidus,green warbler,0.5548,psh10,2024,6,5,6,33.13514,76.463139,3664,0
45,48,phylloscopus nitidus,green warbler,0.9283,psh10,2024,6,5,6,33.13514,76.463139,3664,0
48,51,phylloscopus nitidus,green warbler,0.7575,psh10,2024,6,5,6,33.13514,76.463139,3664,0
51,54,phylloscopus trochiloides,greenish warbler,0.946,psh10,2024,6,5,6,33.13514,76.463139,3664,1
72,75,phylloscopus nitidus,green warbler,0.5109,psh10,2024,6,5,6,33.13514,76.463139,3664,0
102,105,phylloscopus trochiloides,greenish warbler,0.5391,psh10,2024,6,5,6,33.13514,76.463139,3664,1
105,108,phylloscopus nitidus,green warbler,0.846,psh10,2024,6,5,6,33.13514,76.463139,3664,0
114,117,phylloscopus nitidus,green warbler,0.7759,psh10,2024,6,5,6,33.13514,76.463139,3664,0
114,117,phylloscopus trochiloides,greenish warbler,0.5601,psh10,2024,6,5,6,33.13514,76.463139,3664,1
138,141,phylloscopus nitidus,green warbler,0.765,psh10,2024,6,5,6,33.13514,76.463139,3664,0
141,144,phylloscopus trochiloides,greenish warbler,0.653,psh10,2024,6,5,6,33.13514,76.463139,3664,1
150,153,phylloscopus trochiloides,greenish warbler,0.7528,psh10,2024,6,5,6,33.13514,76.463139,3664,1
150,153,phylloscopus nitidus,green warbler,0.6913,psh10,2024,6,5,6,33.13514,76.463139,3664,0
159,162,phylloscopus trochiloides,greenish warbler,0.9335,psh10,2024,6,5,6,33.13514,76.463139,3664,1
174,177,phylloscopus chloronotus,lemon-rumped warbler,0.5464,psh10,2024,6,5,6,33.13514,76.463139,3664,1
177,180,phylloscopus pulcher,buff-barred warbler,0.5462,psh10,2024,6,5,6,33.13514,76.463139,3664,1
183,186,phylloscopus nitidus,green warbler,0.5983,psh10,2024,6,5,6,33.13514,76.463139,3664,0
186,189,phylloscopus pulcher,buff-barred warbler,0.7581,psh10,2024,6,5,6,33.13514,76.463139,3664,1
192,195,phylloscopus pulcher,buff-barred warbler,0.7884,psh10,2024,6,5,6,33.13514,76.463139,3664,1
195,198,phylloscopus pulcher,buff-barred warbler,0.8699,psh10,2024,6,5,6,33.13514,76.463139,3664,1
201,204,phylloscopus pulcher,buff-barred warbler,0.9484,psh10,2024,6,5,6,33.13514,76.463139,3664,1
204,207,phylloscopus pulcher,buff-barred warbler,0.7514,psh10,2024,6,5,6,33.13514,76.463139,3664,1
207,210,phylloscopus pulcher,buff-barred warbler,0.6958,psh10,2024,6,5,6,33.13514,76.463139,3664,1
210,213,phylloscopus pulcher,buff-barred warbler,0.5194,psh10,2024,6,5,6,33.13514,76.463139,3664,1
213,216,phylloscopus pulcher,buff-barred warbler,0.8405,psh10,2024,6,5,6,33.13514,76.463139,3664,1
216,219,phylloscopus pulcher,buff-barred warbler,0.9791,psh10,2024,6,5,6,33.13514,76.463139,3664,1
219,222,phylloscopus pulcher,buff-barred warbler,0.9336,psh10,2024,6,5,6,33.13514,76.463139,3664,1
222,225,phylloscopus pulcher,buff-barred warbler,0.9816,psh10,2024,6,5,6,33.13514,76.463139,3664,1
225,228,phylloscopus pulcher,buff-barred warbler,0.6031,psh10,2024,6,5,6,33.13514,76.463139,3664,1
228,231,phylloscopus pulcher,buff-barred warbler,0.9841,psh10,2024,6,5,6,33.13514,76.463139,3664,1
231,234,phylloscopus pulcher,buff-barred warbler,0.607,psh10,2024,6,5,6,33.13514,76.463139,3664,1
234,237,phylloscopus trochiloides,greenish warbler,0.516,psh10,2024,6,5,6,33.13514,76.463139,3664,1
243,246,phylloscopus nitidus,green warbler,0.5075,psh10,2024,6,5,6,33.13514,76.463139,3664,0
249,252,phylloscopus pulcher,buff-barred warbler,0.9002,psh10,2024,6,5,6,33.13514,76.463139,3664,1
261,264,phylloscopus nitidus,green warbler,0.6073,psh10,2024,6,5,6,33.13514,76.463139,3664,0
270,273,tarsiger rufilatus,himalayan bluetail,0.5797,psh10,2024,6,5,6,33.13514,76.463139,3664,1
276,279,tarsiger rufilatus,himalayan bluetail,0.7496,psh10,2024,6,5,6,33.13514,76.463139,3664,1
282,285,phylloscopus nitidus,green warbler,0.7404,psh10,2024,6,5,6,33.13514,76.463139,3664,0
294,297,tarsiger rufilatus,himalayan bluetail,0.5089,psh10,2024,6,5,6,33.13514,76.463139,3664,1
300,303,phylloscopus nitidus,green warbler,0.5097,psh10,2024,6,5,6,33.13514,76.463139,3664,0
309,312,phylloscopus nitidus,green warbler,0.7093,psh10,2024,6,5,6,33.13514,76.463139,3664,0
321,324,phylloscopus nitidus,green warbler,0.519,psh10,2024,6,5,6,33.13514,76.463139,3664,0
345,348,tarsiger rufilatus,himalayan bluetail,0.6528,psh10,2024,6,5,6,33.13514,76.463139,3664,1
348,351,phylloscopus nitidus,green warbler,0.5308,psh10,2024,6,5,6,33.13514,76.463139,3664,0
357,360,phylloscopus nitidus,green warbler,0.5719,psh10,2024,6,5,6,33.13514,76.463139,3664,0
369,372,phylloscopus trochiloides,greenish warbler,0.655,psh10,2024,6,5,6,33.13514,76.463139,3664,1
393,396,phylloscopus chloronotus,lemon-rumped warbler,0.6391,psh10,2024,6,5,6,33.13514,76.463139,3664,1
396,399,phylloscopus nitidus,green warbler,0.5535,psh10,2024,6,5,6,33.13514,76.463139,3664,0
411,414,phylloscopus reguloides,blyth's leaf warbler,0.5271,psh10,2024,6,5,6,33.13514,76.463139,3664,0
414,417,phylloscopus reguloides,blyth's leaf warbler,0.6039,psh10,2024,6,5,6,33.13514,76.463139,3664,0
420,423,phylloscopus pulcher,buff-barred warbler,0.8911,psh10,2024,6,5,6,33.13514,76.463139,3664,1
423,426,phylloscopus pulcher,buff-barred warbler,0.7544,psh10,2024,6,5,6,33.13514,76.463139,3664,1
432,435,phylloscopus pulcher,buff-barred warbler,0.9566,psh10,2024,6,5,6,33.13514,76.463139,3664,1
450,453,phylloscopus trochiloides,greenish warbler,0.5224,psh10,2024,6,5,6,33.13514,76.463139,3664,1
489,492,phylloscopus pulcher,buff-barred warbler,0.6181,psh10,2024,6,5,6,33.13514,76.463139,3664,1
501,504,phylloscopus humei,hume's warbler,0.8087,psh10,2024,6,5,6,33.13514,76.463139,3664,1
504,507,phylloscopus trochiloides,greenish warbler,0.5261,psh10,2024,6,5,6,33.13514,76.463139,3664,1
507,510,phylloscopus humei,hume's warbler,0.5088,psh10,2024,6,5,6,33.13514,76.463139,3664,1
510,513,phylloscopus trochiloides,greenish warbler,0.5476,psh10,2024,6,5,6,33.13514,76.463139,3664,1
519,522,phylloscopus nitidus,green warbler,0.5876,psh10,2024,6,5,6,33.13514,76.463139,3664,0
543,546,phylloscopus nitidus,green warbler,0.8202,psh10,2024,6,5,6,33.13514,76.463139,3664,0
546,549,phylloscopus trochiloides,greenish warbler,0.7033,psh10,2024,6,5,6,33.13514,76.463139,3664,1
588,591,phylloscopus trochiloides,greenish warbler,0.6872,psh10,2024,6,5,6,33.13514,76.463139,3664,1
600,603,phylloscopus nitidus,green warbler,0.6592,psh10,2024,6,5,6,33.13514,76.463139,3664,0
600,603,phylloscopus trochiloides,greenish warbler,0.6019,psh10,2024,6,5,6,33.13514,76.463139,3664,1
603,606,phylloscopus nitidus,green warbler,0.9462,psh10,2024,6,5,6,33.13514,76.463139,3664,0
603,606,phylloscopus trochiloides,greenish warbler,0.8728,psh10,2024,6,5,6,33.13514,76.463139,3664,1
606,609,phylloscopus reguloides,blyth's leaf warbler,0.5957,psh10,2024,6,5,6,33.13514,76.463139,3664,0
615,618,phylloscopus nitidus,green warbler,0.716,psh10,2024,6,5,6,33.13514,76.463139,3664,0
618,621,phylloscopus trochiloides,greenish warbler,0.5752,psh10,2024,6,5,6,33.13514,76.463139,3664,1
621,624,phylloscopus trochiloides,greenish warbler,0.5472,psh10,2024,6,5,6,33.13514,76.463139,3664,1
624,627,phylloscopus trochiloides,greenish warbler,0.7607,psh10,2024,6,5,6,33.13514,76.463139,3664,1
639,642,phylloscopus nitidus,green warbler,0.6403,psh10,2024,6,5,6,33.13514,76.463139,3664,0
651,654,phylloscopus nitidus,green warbler,0.8025,psh10,2024,6,5,6,33.13514,76.463139,3664,0
666,669,phylloscopus trochiloides,greenish warbler,0.7939,psh10,2024,6,5,6,33.13514,76.463139,3664,1
681,684,phylloscopus nitidus,green warbler,0.5229,psh10,2024,6,5,6,33.13514,76.463139,3664,0
789,792,phylloscopus humei,hume's warbler,0.8144,psh10,2024,6,5,6,33.13514,76.463139,3664,1
813,816,phylloscopus nitidus,green warbler,0.8428,psh10,2024,6,5,6,33.13514,76.463139,3664,0
852,855,phylloscopus nitidus,green warbler,0.5303,psh10,2024,6,5,6,33.13514,76.463139,3664,0
858,861,phylloscopus humei,hume's warbler,0.5975,psh10,2024,6,5,6,33.13514,76.463139,3664,1
894,897,phylloscopus nitidus,green warbler,0.556,psh10,2024,6,5,6,33.13514,76.463139,3664,0
0,3,phylloscopus trochiloides,greenish warbler,0.5936,psh10,2024,6,5,7,33.13514,76.463139,3664,1
39,42,phylloscopus trochiloides,greenish warbler,0.6359,psh10,2024,6,5,7,33.13514,76.463139,3664,1
48,51,phylloscopus nitidus,green warbler,0.7292,psh10,2024,6,5,7,33.13514,76.463139,3664,0
93,96,phylloscopus nitidus,green warbler,0.9155,psh10,2024,6,5,7,33.13514,76.463139,3664,0
93,96,phylloscopus trochiloides,greenish warbler,0.7101,psh10,2024,6,5,7,33.13514,76.463139,3664,1
96,99,phylloscopus nitidus,green warbler,0.9685,psh10,2024,6,5,7,33.13514,76.463139,3664,0
135,138,phylloscopus nitidus,green warbler,0.8995,psh10,2024,6,5,7,33.13514,76.463139,3664,0
138,141,phylloscopus nitidus,green warbler,0.9719,psh10,2024,6,5,7,33.13514,76.463139,3664,0
171,174,trochalopteron variegatum,variegated laughingthrush,0.7223,psh10,2024,6,5,7,33.13514,76.463139,3664,1
174,177,phylloscopus trochiloides,greenish warbler,0.5017,psh10,2024,6,5,7,33.13514,76.463139,3664,1
183,186,trochalopteron variegatum,variegated laughingthrush,0.9116,psh10,2024,6,5,7,33.13514,76.463139,3664,1
189,192,trochalopteron variegatum,variegated laughingthrush,0.7551,psh10,2024,6,5,7,33.13514,76.463139,3664,1
195,198,trochalopteron variegatum,variegated laughingthrush,0.7609,psh10,2024,6,5,7,33.13514,76.463139,3664,1
204,207,trochalopteron variegatum,variegated laughingthrush,0.747,psh10,2024,6,5,7,33.13514,76.463139,3664,1
210,213,trochalopteron variegatum,variegated laughingthrush,0.8573,psh10,2024,6,5,7,33.13514,76.463139,3664,1
216,219,phylloscopus nitidus,green warbler,0.6009,psh10,2024,6,5,7,33.13514,76.463139,3664,0
231,234,phylloscopus trochiloides,greenish warbler,0.6924,psh10,2024,6,5,7,33.13514,76.463139,3664,1
237,240,trochalopteron variegatum,variegated laughingthrush,0.6105,psh10,2024,6,5,7,33.13514,76.463139,3664,1
249,252,phylloscopus nitidus,green warbler,0.8603,psh10,2024,6,5,7,33.13514,76.463139,3664,0
258,261,phylloscopus nitidus,green warbler,0.5899,psh10,2024,6,5,7,33.13514,76.463139,3664,0
258,261,phylloscopus trochiloides,greenish warbler,0.5728,psh10,2024,6,5,7,33.13514,76.463139,3664,1
261,264,trochalopteron variegatum,variegated laughingthrush,0.8512,psh10,2024,6,5,7,33.13514,76.463139,3664,1
270,273,trochalopteron variegatum,variegated laughingthrush,0.8791,psh10,2024,6,5,7,33.13514,76.463139,3664,1
276,279,trochalopteron variegatum,variegated laughingthrush,0.5814,psh10,2024,6,5,7,33.13514,76.463139,3664,1
297,300,phylloscopus nitidus,green warbler,0.5957,psh10,2024,6,5,7,33.13514,76.463139,3664,0
309,312,phylloscopus nitidus,green warbler,0.8789,psh10,2024,6,5,7,33.13514,76.463139,3664,0
327,330,phylloscopus nitidus,green warbler,0.8508,psh10,2024,6,5,7,33.13514,76.463139,3664,0
327,330,phylloscopus trochiloides,greenish warbler,0.5538,psh10,2024,6,5,7,33.13514,76.463139,3664,1
333,336,phylloscopus trochiloides,greenish warbler,0.6029,psh10,2024,6,5,7,33.13514,76.463139,3664,1
357,360,phylloscopus nitidus,green warbler,0.7122,psh10,2024,6,5,7,33.13514,76.463139,3664,0
366,369,phylloscopus nitidus,green warbler,0.8653,psh10,2024,6,5,7,33.13514,76.463139,3664,0
366,369,phylloscopus trochiloides,greenish warbler,0.7081,psh10,2024,6,5,7,33.13514,76.463139,3664,1
378,381,phylloscopus trochiloides,greenish warbler,0.6955,psh10,2024,6,5,7,33.13514,76.463139,3664,1
378,381,phylloscopus nitidus,green warbler,0.5692,psh10,2024,6,5,7,33.13514,76.463139,3664,0
396,399,phylloscopus trochiloides,greenish warbler,0.6419,psh10,2024,6,5,7,33.13514,76.463139,3664,1
399,402,phylloscopus nitidus,green warbler,0.6082,psh10,2024,6,5,7,33.13514,76.463139,3664,0
399,402,phylloscopus trochiloides,greenish warbler,0.5702,psh10,2024,6,5,7,33.13514,76.463139,3664,1
402,405,phylloscopus trochiloides,greenish warbler,0.5964,psh10,2024,6,5,7,33.13514,76.463139,3664,1
411,414,phylloscopus nitidus,green warbler,0.6879,psh10,2024,6,5,7,33.13514,76.463139,3664,0
429,432,phylloscopus nitidus,green warbler,0.5785,psh10,2024,6,5,7,33.13514,76.463139,3664,0
438,441,phylloscopus nitidus,green warbler,0.7204,psh10,2024,6,5,7,33.13514,76.463139,3664,0
444,447,phylloscopus trochiloides,greenish warbler,0.6113,psh10,2024,6,5,7,33.13514,76.463139,3664,1
468,471,phylloscopus trochiloides,greenish warbler,0.5053,psh10,2024,6,5,7,33.13514,76.463139,3664,1
489,492,phylloscopus trochiloides,greenish warbler,0.6754,psh10,2024,6,5,7,33.13514,76.463139,3664,1
510,513,phylloscopus nitidus,green warbler,0.7389,psh10,2024,6,5,7,33.13514,76.463139,3664,0
522,525,phylloscopus nitidus,green warbler,0.7545,psh10,2024,6,5,7,33.13514,76.463139,3664,0
537,540,phylloscopus nitidus,green warbler,0.7919,psh10,2024,6,5,7,33.13514,76.463139,3664,0
570,573,phylloscopus nitidus,green warbler,0.9267,psh10,2024,6,5,7,33.13514,76.463139,3664,0
639,642,phylloscopus nitidus,green warbler,0.7842,psh10,2024,6,5,7,33.13514,76.463139,3664,0
642,645,phylloscopus trochiloides,greenish warbler,0.6703,psh10,2024,6,5,7,33.13514,76.463139,3664,1
708,711,phylloscopus nitidus,green warbler,0.9889,psh10,2024,6,5,7,33.13514,76.463139,3664,0
708,711,phylloscopus trochiloides,greenish warbler,0.6635,psh10,2024,6,5,7,33.13514,76.463139,3664,1
735,738,trochalopteron variegatum,variegated laughingthrush,0.6974,psh10,2024,6,5,7,33.13514,76.463139,3664,1
756,759,phylloscopus nitidus,green warbler,0.8748,psh10,2024,6,5,7,33.13514,76.463139,3664,0
780,783,tarsiger rufilatus,himalayan bluetail,0.6996,psh10,2024,6,5,7,33.13514,76.463139,3664,1
804,807,phylloscopus nitidus,green warbler,0.6267,psh10,2024,6,5,7,33.13514,76.463139,3664,0
804,807,phylloscopus trochiloides,greenish warbler,0.5589,psh10,2024,6,5,7,33.13514,76.463139,3664,1
825,828,phylloscopus reguloides,blyth's leaf warbler,0.5253,psh10,2024,6,5,7,33.13514,76.463139,3664,0
834,837,phylloscopus trochiloides,greenish warbler,0.8567,psh10,2024,6,5,7,33.13514,76.463139,3664,1
840,843,phylloscopus pulcher,buff-barred warbler,0.5142,psh10,2024,6,5,7,33.13514,76.463139,3664,1
849,852,phylloscopus pulcher,buff-barred warbler,0.8562,psh10,2024,6,5,7,33.13514,76.463139,3664,1
855,858,phylloscopus nitidus,green warbler,0.7114,psh10,2024,6,5,7,33.13514,76.463139,3664,0
864,867,phylloscopus reguloides,blyth's leaf warbler,0.5028,psh10,2024,6,5,7,33.13514,76.463139,3664,0
870,873,trochalopteron variegatum,variegated laughingthrush,0.8898,psh10,2024,6,5,7,33.13514,76.463139,3664,1
879,882,trochalopteron variegatum,variegated laughingthrush,0.9779,psh10,2024,6,5,7,33.13514,76.463139,3664,1
885,888,trochalopteron variegatum,variegated laughingthrush,0.9175,psh10,2024,6,5,7,33.13514,76.463139,3664,1
24,27,trochalopteron variegatum,variegated laughingthrush,0.5689,psh10,2024,6,6,5,33.13514,76.463139,3664,1
33,36,trochalopteron variegatum,variegated laughingthrush,0.595,psh10,2024,6,6,5,33.13514,76.463139,3664,1
39,42,trochalopteron variegatum,variegated laughingthrush,0.6449,psh10,2024,6,6,5,33.13514,76.463139,3664,1
45,48,trochalopteron variegatum,variegated laughingthrush,0.5532,psh10,2024,6,6,5,33.13514,76.463139,3664,1
54,57,trochalopteron variegatum,variegated laughingthrush,0.9238,psh10,2024,6,6,5,33.13514,76.463139,3664,1
63,66,trochalopteron variegatum,variegated laughingthrush,0.8902,psh10,2024,6,6,5,33.13514,76.463139,3664,1
69,72,trochalopteron variegatum,variegated laughingthrush,0.9804,psh10,2024,6,6,5,33.13514,76.463139,3664,1
75,78,trochalopteron variegatum,variegated laughingthrush,0.7147,psh10,2024,6,6,5,33.13514,76.463139,3664,1
78,81,trochalopteron variegatum,variegated laughingthrush,0.5987,psh10,2024,6,6,5,33.13514,76.463139,3664,1
