,Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type,Duration (s)
5022,477.0,483.0,western crowned warbler,0.8538,psl2,7,7,7,33.142718,76.456498,3311,1,low,6.0
5023,153.0,159.0,variegated laughingthrush,0.9747,psl2,7,8,5,33.142718,76.456498,3311,1,low,6.0
5024,207.0,213.0,variegated laughingthrush,0.9645,psl2,7,8,5,33.142718,76.456498,3311,1,low,6.0
5025,333.0,339.0,variegated laughingthrush,0.9341,psl2,7,8,5,33.142718,76.456498,3311,1,low,6.0
5026,198.0,204.0,western crowned warbler,0.9698,psl2,7,8,6,33.142718,76.456498,3311,1,low,6.0
5027,231.0,240.0,western crowned warbler,0.9659,psl2,7,8,6,33.142718,76.456498,3311,1,low,9.0
5028,249.0,258.0,western crowned warbler,0.925,psl2,7,8,6,33.142718,76.456498,3311,1,low,9.0
5029,267.0,276.0,western crowned warbler,0.9975,psl2,7,8,6,33.142718,76.456498,3311,1,low,9.0
5030,285.0,291.0,western crowned warbler,0.9933,psl2,7,8,6,33.142718,76.456498,3311,1,low,6.0
5031,333.0,345.0,western crowned warbler,0.9883,psl2,7,8,6,33.142718,76.456498,3311,1,low,12.0
5032,582.0,588.0,western crowned warbler,0.9657,psl2,7,9,6,33.142718,76.456498,3311,1,low,6.0
5033,735.0,741.0,western crowned warbler,0.9837,psl2,7,9,6,33.142718,76.456498,3311,1,low,6.0
5034,51.0,57.0,western crowned warbler,0.8786,psl2,7,10,6,33.142718,76.456498,3311,1,low,6.0
5035,222.0,228.0,hume's warbler,0.8356,psl3,5,10,9,33.142799,76.452975,3289,1,low,6.0
5036,270.0,276.0,hume's warbler,0.9147,psl3,5,10,9,33.142799,76.452975,3289,1,low,6.0
5037,447.0,453.0,hume's warbler,0.834,psl3,5,10,9,33.142799,76.452975,3289,1,low,6.0
5038,456.0,465.0,hume's warbler,0.9111,psl3,5,10,9,33.142799,76.452975,3289,1,low,9.0
5039,546.0,552.0,western crowned warbler,0.9143,psl3,5,11,7,33.142799,76.452975,3289,1,low,6.0
5040,105.0,111.0,western crowned warbler,0.8985,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5041,138.0,144.0,western crowned warbler,0.9408,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5042,177.0,183.0,western crowned warbler,0.9023,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5043,189.0,195.0,western crowned warbler,0.9588,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5044,201.0,207.0,western crowned warbler,0.9626,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5045,210.0,216.0,western crowned warbler,0.9974,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5046,225.0,231.0,western crowned warbler,0.9352,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5047,267.0,273.0,western crowned warbler,0.902,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5048,426.0,432.0,western crowned warbler,0.8733,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5049,504.0,510.0,western crowned warbler,0.8949,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5050,513.0,519.0,western crowned warbler,0.8087,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5051,570.0,576.0,western crowned warbler,0.9024,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5052,588.0,594.0,western crowned warbler,0.9286,psl3,5,12,8,33.142799,76.452975,3289,1,low,6.0
5053,861.0,894.0,western crowned warbler,0.9442,psl3,5,14,9,33.142799,76.452975,3289,1,low,33.0
5054,363.0,369.0,tytler's leaf warbler,0.9069,psl3,5,15,6,33.142799,76.452975,3289,1,low,6.0
5055,207.0,213.0,rock bunting,0.8391,psl3,5,15,7,33.142799,76.452975,3289,1,low,6.0
5056,219.0,225.0,rock bunting,0.9144,psl3,5,15,7,33.142799,76.452975,3289,1,low,6.0
5057,600.0,636.0,rufous-naped tit,0.9906,psl3,5,15,8,33.142799,76.452975,3289,1,low,36.0
5058,642.0,648.0,rufous-naped tit,0.8937,psl3,5,15,8,33.142799,76.452975,3289,1,low,6.0
5059,690.0,702.0,hume's warbler,0.9535,psl3,5,15,9,33.142799,76.452975,3289,1,low,12.0
5060,705.0,711.0,hume's warbler,0.8586,psl3,5,15,9,33.142799,76.452975,3289,1,low,6.0
5061,852.0,858.0,hume's warbler,0.9245,psl3,5,15,9,33.142799,76.452975,3289,1,low,6.0
5062,588.0,594.0,western crowned warbler,0.9709,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5063,612.0,618.0,western crowned warbler,0.8696,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5064,621.0,627.0,western crowned warbler,0.8488,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5065,633.0,639.0,western crowned warbler,0.9308,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5066,666.0,672.0,western crowned warbler,0.946,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5067,828.0,834.0,western crowned warbler,0.8728,psl3,5,16,8,33.142799,76.452975,3289,1,low,6.0
5068,51.0,57.0,western crowned warbler,0.988,psl3,5,16,9,33.142799,76.452975,3289,1,low,6.0
5069,72.0,81.0,western crowned warbler,0.8817,psl3,5,16,9,33.142799,76.452975,3289,1,low,9.0
5070,105.0,111.0,western crowned warbler,0.9503,psl3,5,16,9,33.142799,76.452975,3289,1,low,6.0
5071,249.0,351.0,western crowned warbler,0.947,psl3,5,16,9,33.142799,76.452975,3289,1,low,102.0
5072,354.0,360.0,western crowned warbler,0.991,psl3,5,16,9,33.142799,76.452975,3289,1,low,6.0
5073,366.0,372.0,western crowned warbler,0.9841,psl3,5,16,9,33.142799,76.452975,3289,1,low,6.0
5074,375.0,387.0,western crowned warbler,0.954,psl3,5,16,9,33.142799,76.452975,3289,1,low,12.0
5075,390.0,399.0,western crowned warbler,0.8786,psl3,5,16,9,33.142799,76.452975,3289,1,low,9.0
5076,765.0,771.0,western crowned warbler,0.9183,psl3,5,16,9,33.142799,76.452975,3289,1,low,6.0
5077,237.0,261.0,western crowned warbler,0.8256,psl3,5,17,6,33.142799,76.452975,3289,1,low,24.0
5078,297.0,303.0,western crowned warbler,0.8146,psl3,5,17,6,33.142799,76.452975,3289,1,low,6.0
5079,321.0,327.0,western crowned warbler,0.9156,psl3,5,17,6,33.142799,76.452975,3289,1,low,6.0
5080,819.0,825.0,western crowned warbler,0.9634,psl3,5,17,6,33.142799,76.452975,3289,1,low,6.0
5081,858.0,864.0,western crowned warbler,0.953,psl3,5,17,6,33.142799,76.452975,3289,1,low,6.0
5082,330.0,339.0,western crowned warbler,0.9639,psl3,5,17,7,33.142799,76.452975,3289,1,low,9.0
5083,363.0,432.0,western crowned warbler,0.969,psl3,5,17,7,33.142799,76.452975,3289,1,low,69.0
5084,435.0,441.0,western crowned warbler,0.9902,psl3,5,17,7,33.142799,76.452975,3289,1,low,6.0
5085,444.0,456.0,western crowned warbler,0.8159,psl3,5,17,7,33.142799,76.452975,3289,1,low,12.0
5086,477.0,483.0,western crowned warbler,0.9362,psl3,5,17,7,33.142799,76.452975,3289,1,low,6.0
5087,552.0,558.0,western crowned warbler,0.928,psl3,5,17,7,33.142799,76.452975,3289,1,low,6.0
5088,564.0,570.0,western crowned warbler,0.8375,psl3,5,17,7,33.142799,76.452975,3289,1,low,6.0
5089,720.0,729.0,western crowned warbler,0.8974,psl3,5,17,7,33.142799,76.452975,3289,1,low,9.0
5090,63.0,69.0,western crowned warbler,0.908,psl3,5,17,8,33.142799,76.452975,3289,1,low,6.0
5091,72.0,78.0,western crowned warbler,0.838,psl3,5,17,8,33.142799,76.452975,3289,1,low,6.0
5092,165.0,177.0,western crowned warbler,0.9712,psl3,5,17,8,33.142799,76.452975,3289,1,low,12.0
5093,816.0,822.0,western crowned warbler,0.9677,psl3,5,17,8,33.142799,76.452975,3289,1,low,6.0
5094,363.0,369.0,western crowned warbler,0.9659,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5095,387.0,393.0,western crowned warbler,0.9472,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5096,399.0,405.0,western crowned warbler,0.9948,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5097,435.0,441.0,western crowned warbler,0.9612,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5098,447.0,453.0,western crowned warbler,0.9518,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5099,468.0,474.0,western crowned warbler,0.9252,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5100,513.0,519.0,western crowned warbler,0.9994,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5101,573.0,579.0,western crowned warbler,0.899,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5102,594.0,600.0,western crowned warbler,0.9993,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5103,621.0,627.0,western crowned warbler,0.8697,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5104,633.0,639.0,western crowned warbler,0.9581,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5105,642.0,648.0,western crowned warbler,0.9954,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5106,711.0,717.0,western crowned warbler,0.8085,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5107,732.0,738.0,western crowned warbler,0.9341,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5108,750.0,756.0,western crowned warbler,0.931,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5109,759.0,777.0,western crowned warbler,0.9373,psl3,5,18,6,33.142799,76.452975,3289,1,low,18.0
5110,825.0,831.0,western crowned warbler,0.9007,psl3,5,18,6,33.142799,76.452975,3289,1,low,6.0
5111,3.0,9.0,western crowned warbler,0.9631,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5112,294.0,300.0,western crowned warbler,0.9539,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5113,312.0,318.0,western crowned warbler,0.9184,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5114,339.0,348.0,western crowned warbler,0.9845,psl3,5,18,7,33.142799,76.452975,3289,1,low,9.0
5115,366.0,372.0,western crowned warbler,0.8754,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5116,393.0,399.0,western crowned warbler,0.9721,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5117,450.0,456.0,western crowned warbler,0.9826,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5118,507.0,516.0,western crowned warbler,0.9592,psl3,5,18,7,33.142799,76.452975,3289,1,low,9.0
5119,519.0,531.0,western crowned warbler,0.899,psl3,5,18,7,33.142799,76.452975,3289,1,low,12.0
5120,579.0,585.0,western crowned warbler,0.9158,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5121,588.0,594.0,western crowned warbler,0.8852,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5122,597.0,603.0,western crowned warbler,0.9805,psl3,5,18,7,33.142799,76.452975,3289,1,low,6.0
5123,114.0,120.0,western crowned warbler,0.9772,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5124,285.0,291.0,western crowned warbler,0.9853,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5125,330.0,336.0,western crowned warbler,0.9051,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5126,417.0,423.0,western crowned warbler,0.8546,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5127,549.0,555.0,western crowned warbler,0.8871,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5128,573.0,582.0,western crowned warbler,0.8873,psl3,5,18,8,33.142799,76.452975,3289,1,low,9.0
5129,804.0,810.0,western crowned warbler,0.9433,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5130,834.0,840.0,western crowned warbler,0.9767,psl3,5,18,8,33.142799,76.452975,3289,1,low,6.0
5131,3.0,9.0,western crowned warbler,0.9765,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5132,321.0,327.0,western crowned warbler,0.8263,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5133,360.0,366.0,western crowned warbler,0.9472,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5134,369.0,375.0,western crowned warbler,0.8523,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5135,414.0,420.0,western crowned warbler,0.9499,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5136,441.0,447.0,western crowned warbler,0.9836,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5137,450.0,456.0,western crowned warbler,0.9422,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5138,459.0,468.0,western crowned warbler,0.9635,psl3,5,18,9,33.142799,76.452975,3289,1,low,9.0
5139,471.0,483.0,western crowned warbler,0.9754,psl3,5,18,9,33.142799,76.452975,3289,1,low,12.0
5140,540.0,546.0,western crowned warbler,0.9822,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5141,570.0,576.0,western crowned warbler,0.9991,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5142,585.0,591.0,western crowned warbler,0.8066,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5143,594.0,600.0,western crowned warbler,0.9931,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5144,618.0,627.0,western crowned warbler,0.9801,psl3,5,18,9,33.142799,76.452975,3289,1,low,9.0
5145,705.0,711.0,western crowned warbler,0.898,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5146,714.0,720.0,western crowned warbler,0.9541,psl3,5,18,9,33.142799,76.452975,3289,1,low,6.0
5147,744.0,753.0,western crowned warbler,0.873,psl3,5,18,9,33.142799,76.452975,3289,1,low,9.0
5148,522.0,528.0,western crowned warbler,0.8838,psl3,5,19,6,33.142799,76.452975,3289,1,low,6.0
5149,600.0,609.0,western crowned warbler,0.8753,psl3,5,19,6,33.142799,76.452975,3289,1,low,9.0
5150,801.0,807.0,western crowned warbler,0.8119,psl3,5,19,6,33.142799,76.452975,3289,1,low,6.0
5151,879.0,894.0,western crowned warbler,0.9539,psl3,5,19,6,33.142799,76.452975,3289,1,low,15.0
5152,3.0,21.0,western crowned warbler,0.9025,psl3,5,19,7,33.142799,76.452975,3289,1,low,18.0
5153,51.0,63.0,western crowned warbler,0.9648,psl3,5,19,7,33.142799,76.452975,3289,1,low,12.0
5154,66.0,81.0,western crowned warbler,0.971,psl3,5,19,7,33.142799,76.452975,3289,1,low,15.0
5155,84.0,111.0,western crowned warbler,0.9231,psl3,5,19,7,33.142799,76.452975,3289,1,low,27.0
5156,114.0,123.0,western crowned warbler,0.9509,psl3,5,19,7,33.142799,76.452975,3289,1,low,9.0
5157,138.0,147.0,western crowned warbler,0.9575,psl3,5,19,7,33.142799,76.452975,3289,1,low,9.0
5158,282.0,288.0,western crowned warbler,0.8891,psl3,5,19,7,33.142799,76.452975,3289,1,low,6.0
5159,345.0,351.0,western crowned warbler,0.9755,psl3,5,19,7,33.142799,76.452975,3289,1,low,6.0
5160,456.0,465.0,western crowned warbler,0.8679,psl3,5,19,8,33.142799,76.452975,3289,1,low,9.0
5161,477.0,489.0,western crowned warbler,0.8219,psl3,5,19,8,33.142799,76.452975,3289,1,low,12.0
5162,492.0,507.0,western crowned warbler,0.9755,psl3,5,19,8,33.142799,76.452975,3289,1,low,15.0
5163,0.0,6.0,western crowned warbler,0.9697,psl3,5,19,9,33.142799,76.452975,3289,1,low,6.0
5164,102.0,108.0,western crowned warbler,0.9424,psl3,5,19,9,33.142799,76.452975,3289,1,low,6.0
5165,9.0,15.0,western crowned warbler,0.9797,psl3,5,20,6,33.142799,76.452975,3289,1,low,6.0
5166,81.0,87.0,western crowned warbler,0.9866,psl3,5,20,6,33.142799,76.452975,3289,1,low,6.0
5167,147.0,153.0,western crowned warbler,0.9917,psl3,5,20,6,33.142799,76.452975,3289,1,low,6.0
5168,159.0,168.0,western crowned warbler,0.8039,psl3,5,20,6,33.142799,76.452975,3289,1,low,9.0
5169,852.0,858.0,western crowned warbler,0.9357,psl3,5,20,6,33.142799,76.452975,3289,1,low,6.0
5170,882.0,888.0,western crowned warbler,0.918,psl3,5,20,6,33.142799,76.452975,3289,1,low,6.0
5171,444.0,450.0,western crowned warbler,0.902,psl3,5,20,7,33.142799,76.452975,3289,1,low,6.0
5172,516.0,522.0,western crowned warbler,0.8099,psl3,5,20,8,33.142799,76.452975,3289,1,low,6.0
5173,852.0,858.0,western crowned warbler,0.9616,psl3,5,20,8,33.142799,76.452975,3289,1,low,6.0
5174,447.0,453.0,western crowned warbler,0.8094,psl3,5,20,9,33.142799,76.452975,3289,1,low,6.0
5175,714.0,720.0,western crowned warbler,0.9776,psl3,5,20,9,33.142799,76.452975,3289,1,low,6.0
5176,738.0,747.0,western crowned warbler,0.8874,psl3,5,20,9,33.142799,76.452975,3289,1,low,9.0
5177,759.0,765.0,western crowned warbler,0.9671,psl3,5,20,9,33.142799,76.452975,3289,1,low,6.0
5178,771.0,777.0,western crowned warbler,0.8935,psl3,5,20,9,33.142799,76.452975,3289,1,low,6.0
5179,216.0,222.0,western crowned warbler,0.9501,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5180,273.0,282.0,western crowned warbler,0.8605,psl3,5,21,6,33.142799,76.452975,3289,1,low,9.0
5181,324.0,330.0,western crowned warbler,0.8952,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5182,357.0,363.0,western crowned warbler,0.973,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5183,411.0,417.0,western crowned warbler,0.8877,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5184,453.0,459.0,western crowned warbler,0.9384,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5185,513.0,519.0,western crowned warbler,0.9779,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5186,582.0,588.0,western crowned warbler,0.9576,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5187,600.0,609.0,western crowned warbler,0.9278,psl3,5,21,6,33.142799,76.452975,3289,1,low,9.0
5188,798.0,804.0,western crowned warbler,0.9714,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5189,816.0,822.0,western crowned warbler,0.9767,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5190,864.0,870.0,western crowned warbler,0.9848,psl3,5,21,6,33.142799,76.452975,3289,1,low,6.0
5191,378.0,384.0,western crowned warbler,0.9139,psl3,5,21,7,33.142799,76.452975,3289,1,low,6.0
5192,405.0,411.0,western crowned warbler,0.8209,psl3,5,21,7,33.142799,76.452975,3289,1,low,6.0
5193,372.0,378.0,western crowned warbler,0.9636,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5194,381.0,387.0,western crowned warbler,0.8902,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5195,426.0,432.0,western crowned warbler,0.9036,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5196,450.0,456.0,western crowned warbler,0.8828,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5197,645.0,651.0,western crowned warbler,0.9848,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5198,654.0,660.0,western crowned warbler,0.9756,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5199,672.0,678.0,western crowned warbler,0.9743,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5200,681.0,687.0,western crowned warbler,0.9921,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5201,762.0,768.0,western crowned warbler,0.9658,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5202,777.0,783.0,western crowned warbler,0.8931,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5203,831.0,837.0,western crowned warbler,0.9996,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5204,852.0,858.0,western crowned warbler,0.9921,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5205,864.0,870.0,western crowned warbler,0.9931,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5206,888.0,894.0,western crowned warbler,0.9512,psl3,5,21,8,33.142799,76.452975,3289,1,low,6.0
5207,648.0,654.0,western crowned warbler,0.9608,psl3,5,21,9,33.142799,76.452975,3289,1,low,6.0
5208,54.0,60.0,western crowned warbler,0.9417,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5209,63.0,78.0,western crowned warbler,0.96,psl3,5,22,6,33.142799,76.452975,3289,1,low,15.0
5210,81.0,87.0,western crowned warbler,0.9976,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5211,93.0,99.0,western crowned warbler,0.9837,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5212,216.0,222.0,western crowned warbler,0.9873,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5213,357.0,363.0,western crowned warbler,0.9564,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5214,531.0,537.0,variegated laughingthrush,0.9134,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5215,543.0,549.0,variegated laughingthrush,0.8476,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5216,582.0,588.0,western crowned warbler,0.9449,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5217,603.0,615.0,western crowned warbler,0.9967,psl3,5,22,6,33.142799,76.452975,3289,1,low,12.0
5218,669.0,675.0,western crowned warbler,0.9816,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5219,717.0,723.0,variegated laughingthrush,0.9184,psl3,5,22,6,33.142799,76.452975,3289,1,low,6.0
5220,18.0,27.0,western crowned warbler,0.9866,psl3,5,22,7,33.142799,76.452975,3289,1,low,9.0
5221,36.0,60.0,western crowned warbler,0.9985,psl3,5,22,7,33.142799,76.452975,3289,1,low,24.0
5222,63.0,81.0,western crowned warbler,0.9972,psl3,5,22,7,33.142799,76.452975,3289,1,low,18.0
5223,87.0,96.0,western crowned warbler,0.983,psl3,5,22,7,33.142799,76.452975,3289,1,low,9.0
5224,114.0,120.0,western crowned warbler,0.956,psl3,5,22,7,33.142799,76.452975,3289,1,low,6.0
5225,141.0,147.0,western crowned warbler,0.8359,psl3,5,22,7,33.142799,76.452975,3289,1,low,6.0
5226,141.0,147.0,western crowned warbler,0.9151,psl3,5,23,6,33.142799,76.452975,3289,1,low,6.0
5227,162.0,180.0,variegated laughingthrush,0.9797,psl3,5,23,7,33.142799,76.452975,3289,1,low,18.0
5228,183.0,201.0,variegated laughingthrush,0.96,psl3,5,23,7,33.142799,76.452975,3289,1,low,18.0
5229,204.0,213.0,variegated laughingthrush,0.8018,psl3,5,23,7,33.142799,76.452975,3289,1,low,9.0
5230,228.0,240.0,variegated laughingthrush,0.9961,psl3,5,23,7,33.142799,76.452975,3289,1,low,12.0
5231,243.0,249.0,variegated laughingthrush,0.9518,psl3,5,23,7,33.142799,76.452975,3289,1,low,6.0
5232,267.0,273.0,variegated laughingthrush,0.9857,psl3,5,23,7,33.142799,76.452975,3289,1,low,6.0
5233,282.0,288.0,variegated laughingthrush,0.9976,psl3,5,23,7,33.142799,76.452975,3289,1,low,6.0
5234,600.0,606.0,western crowned warbler,0.8331,psl3,5,23,7,33.142799,76.452975,3289,1,low,6.0
5235,93.0,102.0,variegated laughingthrush,0.9192,psl3,5,23,9,33.142799,76.452975,3289,1,low,9.0
5236,144.0,150.0,variegated laughingthrush,0.9017,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5237,291.0,297.0,variegated laughingthrush,0.9386,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5238,330.0,372.0,western crowned warbler,0.9745,psl3,5,23,9,33.142799,76.452975,3289,1,low,42.0
5239,387.0,393.0,western crowned warbler,0.8004,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5240,471.0,477.0,western crowned warbler,0.9219,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5241,525.0,531.0,western crowned warbler,0.807,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5242,546.0,552.0,western crowned warbler,0.8543,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5243,594.0,600.0,western crowned warbler,0.8287,psl3,5,23,9,33.142799,76.452975,3289,1,low,6.0
5244,171.0,177.0,indian blue robin,0.8687,psl3,5,24,7,33.142799,76.452975,3289,1,low,6.0
5245,711.0,717.0,common rosefinch,0.8402,psl3,5,24,7,33.142799,76.452975,3289,1,low,6.0
5246,0.0,9.0,western crowned warbler,0.9134,psl3,5,24,8,33.142799,76.452975,3289,1,low,9.0
