Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type
720.0,723.0,western crowned warbler,0.6451,psl2,5,11,7,33.142718,76.456498,3311,1,low
729.0,732.0,western crowned warbler,0.5202,psl2,5,11,7,33.142718,76.456498,3311,1,low
735.0,738.0,western crowned warbler,0.9355,psl2,5,11,7,33.142718,76.456498,3311,1,low
738.0,741.0,western crowned warbler,0.9389,psl2,5,11,7,33.142718,76.456498,3311,1,low
744.0,747.0,western crowned warbler,0.8801,psl2,5,11,7,33.142718,76.456498,3311,1,low
774.0,777.0,western crowned warbler,0.8586,psl2,5,11,7,33.142718,76.456498,3311,1,low
774.0,777.0,prothonotary warbler,0.5775,psl2,5,11,7,33.142718,76.456498,3311,0,low
777.0,780.0,prothonotary warbler,0.9144,psl2,5,11,7,33.142718,76.456498,3311,0,low
780.0,783.0,western crowned warbler,0.9644,psl2,5,11,7,33.142718,76.456498,3311,1,low
786.0,789.0,western crowned warbler,0.9823,psl2,5,11,7,33.142718,76.456498,3311,1,low
789.0,792.0,western crowned warbler,0.909,psl2,5,11,7,33.142718,76.456498,3311,1,low
792.0,795.0,western crowned warbler,0.506,psl2,5,11,7,33.142718,76.456498,3311,1,low
795.0,798.0,western crowned warbler,0.8839,psl2,5,11,7,33.142718,76.456498,3311,1,low
801.0,804.0,western crowned warbler,0.8848,psl2,5,11,7,33.142718,76.456498,3311,1,low
804.0,807.0,prothonotary warbler,0.7728,psl2,5,11,7,33.142718,76.456498,3311,0,low
810.0,813.0,western crowned warbler,0.8134,psl2,5,11,7,33.142718,76.456498,3311,1,low
816.0,819.0,western crowned warbler,0.6347,psl2,5,11,7,33.142718,76.456498,3311,1,low
819.0,822.0,western crowned warbler,0.7329,psl2,5,11,7,33.142718,76.456498,3311,1,low
825.0,828.0,western crowned warbler,0.9414,psl2,5,11,7,33.142718,76.456498,3311,1,low
834.0,837.0,western crowned warbler,0.9701,psl2,5,11,7,33.142718,76.456498,3311,1,low
837.0,840.0,tytler's leaf warbler,0.8064,psl2,5,11,7,33.142718,76.456498,3311,1,low
840.0,843.0,western crowned warbler,0.9968,psl2,5,11,7,33.142718,76.456498,3311,1,low
843.0,846.0,western crowned warbler,0.5457,psl2,5,11,7,33.142718,76.456498,3311,1,low
849.0,852.0,western crowned warbler,0.8967,psl2,5,11,7,33.142718,76.456498,3311,1,low
852.0,855.0,western crowned warbler,0.8095,psl2,5,11,7,33.142718,76.456498,3311,1,low
867.0,870.0,western crowned warbler,0.8664,psl2,5,11,7,33.142718,76.456498,3311,1,low
873.0,876.0,dunnock,0.506,psl2,5,11,7,33.142718,76.456498,3311,0,low
873.0,876.0,slaty-blue flycatcher,0.5028,psl2,5,11,7,33.142718,76.456498,3311,1,low
876.0,879.0,western crowned warbler,0.9415,psl2,5,11,7,33.142718,76.456498,3311,1,low
879.0,882.0,slaty-blue flycatcher,0.8572,psl2,5,11,7,33.142718,76.456498,3311,1,low
885.0,888.0,western crowned warbler,0.8882,psl2,5,11,7,33.142718,76.456498,3311,1,low
894.0,897.0,western crowned warbler,0.9697,psl2,5,11,7,33.142718,76.456498,3311,1,low
66.0,69.0,western crowned warbler,0.6856,psl2,5,11,8,33.142718,76.456498,3311,1,low
69.0,72.0,hume's warbler,0.8012,psl2,5,11,8,33.142718,76.456498,3311,1,low
72.0,75.0,hume's warbler,0.602,psl2,5,11,8,33.142718,76.456498,3311,1,low
126.0,129.0,western crowned warbler,0.5364,psl2,5,11,8,33.142718,76.456498,3311,1,low
144.0,147.0,western crowned warbler,0.7655,psl2,5,11,8,33.142718,76.456498,3311,1,low
150.0,153.0,western crowned warbler,0.887,psl2,5,11,8,33.142718,76.456498,3311,1,low
162.0,165.0,western crowned warbler,0.7398,psl2,5,11,8,33.142718,76.456498,3311,1,low
177.0,180.0,western crowned warbler,0.6151,psl2,5,11,8,33.142718,76.456498,3311,1,low
183.0,186.0,western crowned warbler,0.5365,psl2,5,11,8,33.142718,76.456498,3311,1,low
189.0,192.0,western crowned warbler,0.7922,psl2,5,11,8,33.142718,76.456498,3311,1,low
222.0,225.0,western crowned warbler,0.6501,psl2,5,11,8,33.142718,76.456498,3311,1,low
225.0,228.0,western crowned warbler,0.7337,psl2,5,11,8,33.142718,76.456498,3311,1,low
246.0,249.0,western crowned warbler,0.5032,psl2,5,11,8,33.142718,76.456498,3311,1,low
267.0,270.0,western crowned warbler,0.6175,psl2,5,11,8,33.142718,76.456498,3311,1,low
273.0,276.0,western crowned warbler,0.7929,psl2,5,11,8,33.142718,76.456498,3311,1,low
276.0,279.0,western crowned warbler,0.7698,psl2,5,11,8,33.142718,76.456498,3311,1,low
306.0,309.0,western crowned warbler,0.8675,psl2,5,11,8,33.142718,76.456498,3311,1,low
342.0,345.0,western crowned warbler,0.9325,psl2,5,11,8,33.142718,76.456498,3311,1,low
345.0,348.0,western crowned warbler,0.5067,psl2,5,11,8,33.142718,76.456498,3311,1,low
351.0,354.0,western crowned warbler,0.5893,psl2,5,11,8,33.142718,76.456498,3311,1,low
357.0,360.0,western crowned warbler,0.8862,psl2,5,11,8,33.142718,76.456498,3311,1,low
360.0,363.0,western crowned warbler,0.6543,psl2,5,11,8,33.142718,76.456498,3311,1,low
378.0,381.0,western crowned warbler,0.5609,psl2,5,11,8,33.142718,76.456498,3311,1,low
396.0,399.0,western crowned warbler,0.8862,psl2,5,11,8,33.142718,76.456498,3311,1,low
399.0,402.0,western crowned warbler,0.6897,psl2,5,11,8,33.142718,76.456498,3311,1,low
408.0,411.0,western crowned warbler,0.526,psl2,5,11,8,33.142718,76.456498,3311,1,low
411.0,414.0,western crowned warbler,0.7765,psl2,5,11,8,33.142718,76.456498,3311,1,low
432.0,435.0,western crowned warbler,0.8683,psl2,5,11,8,33.142718,76.456498,3311,1,low
441.0,444.0,western crowned warbler,0.8141,psl2,5,11,8,33.142718,76.456498,3311,1,low
453.0,456.0,western crowned warbler,0.71,psl2,5,11,8,33.142718,76.456498,3311,1,low
462.0,465.0,western crowned warbler,0.919,psl2,5,11,8,33.142718,76.456498,3311,1,low
489.0,492.0,western crowned warbler,0.8974,psl2,5,11,8,33.142718,76.456498,3311,1,low
495.0,498.0,western crowned warbler,0.7857,psl2,5,11,8,33.142718,76.456498,3311,1,low
504.0,507.0,western crowned warbler,0.9338,psl2,5,11,8,33.142718,76.456498,3311,1,low
546.0,549.0,western crowned warbler,0.6787,psl2,5,11,8,33.142718,76.456498,3311,1,low
552.0,555.0,western crowned warbler,0.8092,psl2,5,11,8,33.142718,76.456498,3311,1,low
567.0,570.0,western crowned warbler,0.6673,psl2,5,11,8,33.142718,76.456498,3311,1,low
585.0,588.0,western crowned warbler,0.5897,psl2,5,11,8,33.142718,76.456498,3311,1,low
612.0,615.0,western crowned warbler,0.7985,psl2,5,11,8,33.142718,76.456498,3311,1,low
618.0,621.0,western crowned warbler,0.5802,psl2,5,11,8,33.142718,76.456498,3311,1,low
621.0,624.0,western crowned warbler,0.5042,psl2,5,11,8,33.142718,76.456498,3311,1,low
627.0,630.0,western crowned warbler,0.7377,psl2,5,11,8,33.142718,76.456498,3311,1,low
663.0,666.0,malagasy white-eye,0.8006,psl2,5,11,8,33.142718,76.456498,3311,0,low
681.0,684.0,western crowned warbler,0.8712,psl2,5,11,8,33.142718,76.456498,3311,1,low
687.0,690.0,western crowned warbler,0.7254,psl2,5,11,8,33.142718,76.456498,3311,1,low
711.0,714.0,western crowned warbler,0.6704,psl2,5,11,8,33.142718,76.456498,3311,1,low
717.0,720.0,rufous-breasted accentor,0.5176,psl2,5,11,8,33.142718,76.456498,3311,1,low
723.0,726.0,rufous-breasted accentor,0.7312,psl2,5,11,8,33.142718,76.456498,3311,1,low
726.0,729.0,rufous-breasted accentor,0.6849,psl2,5,11,8,33.142718,76.456498,3311,1,low
735.0,738.0,rufous-breasted accentor,0.9625,psl2,5,11,8,33.142718,76.456498,3311,1,low
738.0,741.0,rufous-breasted accentor,0.5125,psl2,5,11,8,33.142718,76.456498,3311,1,low
741.0,744.0,rufous-breasted accentor,0.8496,psl2,5,11,8,33.142718,76.456498,3311,1,low
747.0,750.0,western crowned warbler,0.9931,psl2,5,11,8,33.142718,76.456498,3311,1,low
753.0,756.0,rufous-breasted accentor,0.8102,psl2,5,11,8,33.142718,76.456498,3311,1,low
756.0,759.0,rufous-breasted accentor,0.7865,psl2,5,11,8,33.142718,76.456498,3311,1,low
759.0,762.0,rufous-breasted accentor,0.7325,psl2,5,11,8,33.142718,76.456498,3311,1,low
762.0,765.0,rufous-breasted accentor,0.8925,psl2,5,11,8,33.142718,76.456498,3311,1,low
765.0,768.0,rufous-breasted accentor,0.884,psl2,5,11,8,33.142718,76.456498,3311,1,low
768.0,771.0,rufous-breasted accentor,0.7801,psl2,5,11,8,33.142718,76.456498,3311,1,low
774.0,777.0,rufous-breasted accentor,0.7221,psl2,5,11,8,33.142718,76.456498,3311,1,low
777.0,780.0,western crowned warbler,0.8425,psl2,5,11,8,33.142718,76.456498,3311,1,low
777.0,780.0,rufous-breasted accentor,0.7981,psl2,5,11,8,33.142718,76.456498,3311,1,low
780.0,783.0,western crowned warbler,0.7463,psl2,5,11,8,33.142718,76.456498,3311,1,low
780.0,783.0,rufous-breasted accentor,0.6763,psl2,5,11,8,33.142718,76.456498,3311,1,low
786.0,789.0,rufous-breasted accentor,0.8682,psl2,5,11,8,33.142718,76.456498,3311,1,low
789.0,792.0,rufous-breasted accentor,0.9493,psl2,5,11,8,33.142718,76.456498,3311,1,low
792.0,795.0,rufous-breasted accentor,0.9102,psl2,5,11,8,33.142718,76.456498,3311,1,low
795.0,798.0,rufous-breasted accentor,0.6959,psl2,5,11,8,33.142718,76.456498,3311,1,low
798.0,801.0,american dipper,0.8135,psl2,5,11,8,33.142718,76.456498,3311,0,low
798.0,801.0,rufous-breasted accentor,0.6072,psl2,5,11,8,33.142718,76.456498,3311,1,low
810.0,813.0,western crowned warbler,0.9949,psl2,5,11,8,33.142718,76.456498,3311,1,low
819.0,822.0,western crowned warbler,0.9902,psl2,5,11,8,33.142718,76.456498,3311,1,low
825.0,828.0,western crowned warbler,0.9168,psl2,5,11,8,33.142718,76.456498,3311,1,low
828.0,831.0,western crowned warbler,0.772,psl2,5,11,8,33.142718,76.456498,3311,1,low
840.0,843.0,western crowned warbler,0.865,psl2,5,11,8,33.142718,76.456498,3311,1,low
846.0,849.0,western crowned warbler,0.9066,psl2,5,11,8,33.142718,76.456498,3311,1,low
849.0,852.0,tytler's leaf warbler,0.6006,psl2,5,11,8,33.142718,76.456498,3311,1,low
855.0,858.0,western crowned warbler,0.9796,psl2,5,11,8,33.142718,76.456498,3311,1,low
861.0,864.0,western crowned warbler,0.9507,psl2,5,11,8,33.142718,76.456498,3311,1,low
867.0,870.0,western crowned warbler,0.9969,psl2,5,11,8,33.142718,76.456498,3311,1,low
876.0,879.0,western crowned warbler,0.9242,psl2,5,11,8,33.142718,76.456498,3311,1,low
885.0,888.0,western crowned warbler,0.76,psl2,5,11,8,33.142718,76.456498,3311,1,low
12.0,15.0,western crowned warbler,0.5977,psl2,5,11,9,33.142718,76.456498,3311,1,low
27.0,30.0,western crowned warbler,0.9443,psl2,5,11,9,33.142718,76.456498,3311,1,low
33.0,36.0,western crowned warbler,0.9507,psl2,5,11,9,33.142718,76.456498,3311,1,low
39.0,42.0,western crowned warbler,0.9741,psl2,5,11,9,33.142718,76.456498,3311,1,low
42.0,45.0,western crowned warbler,0.9679,psl2,5,11,9,33.142718,76.456498,3311,1,low
63.0,66.0,western crowned warbler,0.6066,psl2,5,11,9,33.142718,76.456498,3311,1,low
69.0,72.0,western crowned warbler,0.944,psl2,5,11,9,33.142718,76.456498,3311,1,low
84.0,87.0,western crowned warbler,0.6797,psl2,5,11,9,33.142718,76.456498,3311,1,low
87.0,90.0,western crowned warbler,0.6378,psl2,5,11,9,33.142718,76.456498,3311,1,low
93.0,96.0,western crowned warbler,0.8897,psl2,5,11,9,33.142718,76.456498,3311,1,low
102.0,105.0,western crowned warbler,0.988,psl2,5,11,9,33.142718,76.456498,3311,1,low
105.0,108.0,western crowned warbler,0.9313,psl2,5,11,9,33.142718,76.456498,3311,1,low
111.0,114.0,western crowned warbler,0.6983,psl2,5,11,9,33.142718,76.456498,3311,1,low
117.0,120.0,western crowned warbler,0.9912,psl2,5,11,9,33.142718,76.456498,3311,1,low
120.0,123.0,western crowned warbler,0.7173,psl2,5,11,9,33.142718,76.456498,3311,1,low
126.0,129.0,western crowned warbler,0.7322,psl2,5,11,9,33.142718,76.456498,3311,1,low
132.0,135.0,western crowned warbler,0.9271,psl2,5,11,9,33.142718,76.456498,3311,1,low
132.0,135.0,tytler's leaf warbler,0.5829,psl2,5,11,9,33.142718,76.456498,3311,1,low
135.0,138.0,western crowned warbler,0.9439,psl2,5,11,9,33.142718,76.456498,3311,1,low
141.0,144.0,western crowned warbler,0.8437,psl2,5,11,9,33.142718,76.456498,3311,1,low
141.0,144.0,tytler's leaf warbler,0.5676,psl2,5,11,9,33.142718,76.456498,3311,1,low
150.0,153.0,western crowned warbler,0.6617,psl2,5,11,9,33.142718,76.456498,3311,1,low
162.0,165.0,western crowned warbler,0.5921,psl2,5,11,9,33.142718,76.456498,3311,1,low
171.0,174.0,western crowned warbler,0.7656,psl2,5,11,9,33.142718,76.456498,3311,1,low
177.0,180.0,western crowned warbler,0.9919,psl2,5,11,9,33.142718,76.456498,3311,1,low
186.0,189.0,western crowned warbler,0.9929,psl2,5,11,9,33.142718,76.456498,3311,1,low
189.0,192.0,western crowned warbler,0.9168,psl2,5,11,9,33.142718,76.456498,3311,1,low
195.0,198.0,western crowned warbler,0.8062,psl2,5,11,9,33.142718,76.456498,3311,1,low
204.0,207.0,western crowned warbler,0.5179,psl2,5,11,9,33.142718,76.456498,3311,1,low
231.0,234.0,western crowned warbler,0.7437,psl2,5,11,9,33.142718,76.456498,3311,1,low
240.0,243.0,western crowned warbler,0.618,psl2,5,11,9,33.142718,76.456498,3311,1,low
255.0,258.0,western crowned warbler,0.676,psl2,5,11,9,33.142718,76.456498,3311,1,low
273.0,276.0,western crowned warbler,0.8107,psl2,5,11,9,33.142718,76.456498,3311,1,low
282.0,285.0,prothonotary warbler,0.5992,psl2,5,11,9,33.142718,76.456498,3311,0,low
300.0,303.0,western crowned warbler,0.8445,psl2,5,11,9,33.142718,76.456498,3311,1,low
321.0,324.0,western crowned warbler,0.9768,psl2,5,11,9,33.142718,76.456498,3311,1,low
330.0,333.0,western crowned warbler,0.9025,psl2,5,11,9,33.142718,76.456498,3311,1,low
339.0,342.0,western crowned warbler,0.7794,psl2,5,11,9,33.142718,76.456498,3311,1,low
348.0,351.0,western crowned warbler,0.9306,psl2,5,11,9,33.142718,76.456498,3311,1,low
351.0,354.0,slaty-blue flycatcher,0.6224,psl2,5,11,9,33.142718,76.456498,3311,1,low
357.0,360.0,western crowned warbler,0.9933,psl2,5,11,9,33.142718,76.456498,3311,1,low
366.0,369.0,slaty-blue flycatcher,0.9893,psl2,5,11,9,33.142718,76.456498,3311,1,low
369.0,372.0,western crowned warbler,0.7994,psl2,5,11,9,33.142718,76.456498,3311,1,low
372.0,375.0,slaty-blue flycatcher,0.9795,psl2,5,11,9,33.142718,76.456498,3311,1,low
378.0,381.0,slaty-blue flycatcher,0.9983,psl2,5,11,9,33.142718,76.456498,3311,1,low
381.0,384.0,slaty-blue flycatcher,0.7663,psl2,5,11,9,33.142718,76.456498,3311,1,low
384.0,387.0,slaty-blue flycatcher,0.8294,psl2,5,11,9,33.142718,76.456498,3311,1,low
387.0,390.0,slaty-blue flycatcher,0.9982,psl2,5,11,9,33.142718,76.456498,3311,1,low
390.0,393.0,slaty-blue flycatcher,0.9984,psl2,5,11,9,33.142718,76.456498,3311,1,low
393.0,396.0,slaty-blue flycatcher,0.8427,psl2,5,11,9,33.142718,76.456498,3311,1,low
399.0,402.0,slaty-blue flycatcher,0.8405,psl2,5,11,9,33.142718,76.456498,3311,1,low
402.0,405.0,slaty-blue flycatcher,0.9946,psl2,5,11,9,33.142718,76.456498,3311,1,low
411.0,414.0,slaty-blue flycatcher,0.9672,psl2,5,11,9,33.142718,76.456498,3311,1,low
417.0,420.0,daurian redstart,0.5978,psl2,5,11,9,33.142718,76.456498,3311,0,low
432.0,435.0,slaty-blue flycatcher,0.8603,psl2,5,11,9,33.142718,76.456498,3311,1,low
441.0,444.0,slaty-blue flycatcher,0.5258,psl2,5,11,9,33.142718,76.456498,3311,1,low
477.0,480.0,slaty-blue flycatcher,0.8495,psl2,5,11,9,33.142718,76.456498,3311,1,low
486.0,489.0,slaty-blue flycatcher,0.9436,psl2,5,11,9,33.142718,76.456498,3311,1,low
495.0,498.0,slaty-blue flycatcher,0.5513,psl2,5,11,9,33.142718,76.456498,3311,1,low
504.0,507.0,slaty-blue flycatcher,0.8218,psl2,5,11,9,33.142718,76.456498,3311,1,low
513.0,516.0,slaty-blue flycatcher,0.8463,psl2,5,11,9,33.142718,76.456498,3311,1,low
516.0,519.0,slaty-blue flycatcher,0.9533,psl2,5,11,9,33.142718,76.456498,3311,1,low
534.0,537.0,slaty-blue flycatcher,0.7044,psl2,5,11,9,33.142718,76.456498,3311,1,low
543.0,546.0,slaty-blue flycatcher,0.9269,psl2,5,11,9,33.142718,76.456498,3311,1,low
552.0,555.0,european robin,0.662,psl2,5,11,9,33.142718,76.456498,3311,0,low
555.0,558.0,slaty-blue flycatcher,0.8818,psl2,5,11,9,33.142718,76.456498,3311,1,low
558.0,561.0,slaty-blue flycatcher,0.5734,psl2,5,11,9,33.142718,76.456498,3311,1,low
573.0,576.0,slaty-blue flycatcher,0.6395,psl2,5,11,9,33.142718,76.456498,3311,1,low
576.0,579.0,slaty-blue flycatcher,0.9987,psl2,5,11,9,33.142718,76.456498,3311,1,low
576.0,579.0,blue-fronted redstart,0.869,psl2,5,11,9,33.142718,76.456498,3311,1,low
606.0,609.0,hume's warbler,0.9721,psl2,5,11,9,33.142718,76.456498,3311,1,low
627.0,630.0,slaty-blue flycatcher,0.5203,psl2,5,11,9,33.142718,76.456498,3311,1,low
639.0,642.0,rufous-capped warbler,0.5311,psl2,5,11,9,33.142718,76.456498,3311,0,low
684.0,687.0,gray wagtail,0.8307,psl2,5,11,9,33.142718,76.456498,3311,1,low
720.0,723.0,slaty-blue flycatcher,0.6584,psl2,5,11,9,33.142718,76.456498,3311,1,low
852.0,855.0,himalayan bluetail,0.6437,psl2,5,11,9,33.142718,76.456498,3311,1,low
0.0,3.0,western crowned warbler,0.8013,psl2,5,12,6,33.142718,76.456498,3311,1,low
3.0,6.0,western crowned warbler,0.8238,psl2,5,12,6,33.142718,76.456498,3311,1,low
6.0,9.0,western crowned warbler,0.83,psl2,5,12,6,33.142718,76.456498,3311,1,low
9.0,12.0,western crowned warbler,0.7873,psl2,5,12,6,33.142718,76.456498,3311,1,low
18.0,21.0,hume's warbler,0.9737,psl2,5,12,6,33.142718,76.456498,3311,1,low
18.0,21.0,western crowned warbler,0.7413,psl2,5,12,6,33.142718,76.456498,3311,1,low
33.0,36.0,western crowned warbler,0.854,psl2,5,12,6,33.142718,76.456498,3311,1,low
36.0,39.0,slaty-blue flycatcher,0.9322,psl2,5,12,6,33.142718,76.456498,3311,1,low
39.0,42.0,western crowned warbler,0.858,psl2,5,12,6,33.142718,76.456498,3311,1,low
39.0,42.0,tickell's leaf warbler,0.5491,psl2,5,12,6,33.142718,76.456498,3311,1,low
45.0,48.0,western crowned warbler,0.704,psl2,5,12,6,33.142718,76.456498,3311,1,low
57.0,60.0,western crowned warbler,0.9383,psl2,5,12,6,33.142718,76.456498,3311,1,low
60.0,63.0,slaty-blue flycatcher,0.6078,psl2,5,12,6,33.142718,76.456498,3311,1,low
63.0,66.0,western crowned warbler,0.7681,psl2,5,12,6,33.142718,76.456498,3311,1,low
66.0,69.0,western crowned warbler,0.7675,psl2,5,12,6,33.142718,76.456498,3311,1,low
69.0,72.0,western crowned warbler,0.8324,psl2,5,12,6,33.142718,76.456498,3311,1,low
72.0,75.0,slaty-blue flycatcher,0.7549,psl2,5,12,6,33.142718,76.456498,3311,1,low
75.0,78.0,slaty-blue flycatcher,0.7131,psl2,5,12,6,33.142718,76.456498,3311,1,low
78.0,81.0,western crowned warbler,0.6905,psl2,5,12,6,33.142718,76.456498,3311,1,low
99.0,102.0,western crowned warbler,0.848,psl2,5,12,6,33.142718,76.456498,3311,1,low
108.0,111.0,western crowned warbler,0.9527,psl2,5,12,6,33.142718,76.456498,3311,1,low
111.0,114.0,western crowned warbler,0.7685,psl2,5,12,6,33.142718,76.456498,3311,1,low
117.0,120.0,western crowned warbler,0.813,psl2,5,12,6,33.142718,76.456498,3311,1,low
126.0,129.0,western crowned warbler,0.5408,psl2,5,12,6,33.142718,76.456498,3311,1,low
132.0,135.0,western crowned warbler,0.9089,psl2,5,12,6,33.142718,76.456498,3311,1,low
138.0,141.0,western crowned warbler,0.8951,psl2,5,12,6,33.142718,76.456498,3311,1,low
144.0,147.0,western crowned warbler,0.8994,psl2,5,12,6,33.142718,76.456498,3311,1,low
144.0,147.0,tytler's leaf warbler,0.5398,psl2,5,12,6,33.142718,76.456498,3311,1,low
147.0,150.0,western crowned warbler,0.8156,psl2,5,12,6,33.142718,76.456498,3311,1,low
153.0,156.0,western crowned warbler,0.6198,psl2,5,12,6,33.142718,76.456498,3311,1,low
165.0,168.0,western crowned warbler,0.573,psl2,5,12,6,33.142718,76.456498,3311,1,low
174.0,177.0,western crowned warbler,0.9211,psl2,5,12,6,33.142718,76.456498,3311,1,low
180.0,183.0,western crowned warbler,0.8868,psl2,5,12,6,33.142718,76.456498,3311,1,low
186.0,189.0,western crowned warbler,0.9842,psl2,5,12,6,33.142718,76.456498,3311,1,low
192.0,195.0,western crowned warbler,0.8215,psl2,5,12,6,33.142718,76.456498,3311,1,low
198.0,201.0,western crowned warbler,0.9547,psl2,5,12,6,33.142718,76.456498,3311,1,low
204.0,207.0,western crowned warbler,0.9692,psl2,5,12,6,33.142718,76.456498,3311,1,low
210.0,213.0,western crowned warbler,0.9576,psl2,5,12,6,33.142718,76.456498,3311,1,low
216.0,219.0,western crowned warbler,0.8533,psl2,5,12,6,33.142718,76.456498,3311,1,low
222.0,225.0,western crowned warbler,0.9543,psl2,5,12,6,33.142718,76.456498,3311,1,low
225.0,228.0,slaty-blue flycatcher,0.8344,psl2,5,12,6,33.142718,76.456498,3311,1,low
228.0,231.0,western crowned warbler,0.6608,psl2,5,12,6,33.142718,76.456498,3311,1,low
231.0,234.0,western crowned warbler,0.6282,psl2,5,12,6,33.142718,76.456498,3311,1,low
243.0,246.0,western crowned warbler,0.9771,psl2,5,12,6,33.142718,76.456498,3311,1,low
249.0,252.0,western crowned warbler,0.9808,psl2,5,12,6,33.142718,76.456498,3311,1,low
252.0,255.0,ashy-throated warbler,0.6809,psl2,5,12,6,33.142718,76.456498,3311,0,low
258.0,261.0,western crowned warbler,0.7647,psl2,5,12,6,33.142718,76.456498,3311,1,low
264.0,267.0,western crowned warbler,0.9647,psl2,5,12,6,33.142718,76.456498,3311,1,low
273.0,276.0,western crowned warbler,0.6654,psl2,5,12,6,33.142718,76.456498,3311,1,low
279.0,282.0,western crowned warbler,0.8645,psl2,5,12,6,33.142718,76.456498,3311,1,low
285.0,288.0,western crowned warbler,0.9833,psl2,5,12,6,33.142718,76.456498,3311,1,low
288.0,291.0,western crowned warbler,0.9628,psl2,5,12,6,33.142718,76.456498,3311,1,low
291.0,294.0,western crowned warbler,0.8376,psl2,5,12,6,33.142718,76.456498,3311,1,low
